Date,Adj Close
2001-08-22,2698.792724609375
2001-08-23,2698.792724609375
2001-08-24,2691.783935546875
2001-08-27,2789.9208984375
2001-08-28,2761.882080078125
2001-08-29,2754.872314453125
2001-08-30,2747.86279296875
2001-08-31,2663.74365234375
2001-09-03,2635.703857421875
2001-09-04,2754.872314453125
2001-09-05,2656.734130859375
2001-09-06,2642.714111328125
2001-09-07,2677.762939453125
2001-09-10,2684.773681640625
2001-09-11,2621.68408203125
2001-09-12,2264.182373046875
2001-09-13,2404.379150390625
2001-09-14,2376.340087890625
2001-09-17,2299.2314453125
2001-09-18,2348.300048828125
2001-09-19,2299.2314453125
2001-09-20,2159.034423828125
2001-09-21,1997.8087158203125
2001-09-24,1997.8087158203125
2001-09-25,2004.818359375
2001-09-26,1983.787841796875
2001-09-27,1969.768798828125
2001-09-28,1969.768798828125
2001-10-01,1969.768798828125
2001-10-02,1969.768798828125
2001-10-03,1969.768798828125
2001-10-04,2039.8675537109375
2001-10-05,2067.90576171875
2001-10-08,2046.876953125
2001-10-09,2123.98486328125
2001-10-10,2088.935791015625
2001-10-11,2229.13232421875
2001-10-12,2285.212646484375
2001-10-15,2243.15234375
2001-10-16,2229.13232421875
2001-10-17,2299.2314453125
2001-10-18,2285.212646484375
2001-10-19,2383.349609375
2001-10-22,2376.340087890625
2001-10-23,2439.4287109375
2001-10-24,2600.65478515625
2001-10-25,2565.605712890625
2001-10-26,2537.5673828125
2001-10-29,2579.625244140625
2001-10-30,2439.4287109375
2001-10-31,2432.419189453125
2001-11-01,2509.52685546875
2001-11-02,2565.605712890625
2001-11-05,2593.645263671875
2001-11-06,2663.74365234375
2001-11-07,2670.754150390625
2001-11-08,2705.802734375
2001-11-09,2705.802734375
2001-11-12,2803.94091796875
2001-11-13,2803.94091796875
2001-11-14,3014.236572265625
2001-11-15,2937.1279296875
2001-11-16,2930.1181640625
2001-11-19,3063.3056640625
2001-11-20,2993.20703125
2001-11-21,2958.158447265625
2001-11-22,3028.257080078125
2001-11-23,3112.37451171875
2001-11-26,3224.53125
2001-11-27,3238.552001953125
2001-11-28,3070.316162109375
2001-11-29,2944.138427734375
2001-11-30,3056.29541015625
2001-12-03,3147.42333984375
2001-12-04,3224.53125
2001-12-05,3708.211181640625
2001-12-06,3855.419677734375
2001-12-07,3974.584228515625
2001-12-10,3645.1220703125
2001-12-11,3624.0927734375
2001-12-12,3785.318359375
2001-12-13,3715.22216796875
2001-12-14,3575.025146484375
2001-12-17,3511.936767578125
2001-12-18,3652.134521484375
2001-12-19,3701.201416015625
2001-12-20,3715.22216796875
2001-12-21,3525.955078125
2001-12-24,3539.97509765625
2001-12-25,3539.97509765625
2001-12-26,3617.084228515625
2001-12-27,3785.318359375
2001-12-28,3911.497314453125
2001-12-31,3911.497314453125
2002-01-01,3911.497314453125
2002-01-02,4318.06884765625
2002-01-03,4318.06884765625
2002-01-04,4472.28662109375
2002-01-07,4458.2646484375
2002-01-08,4367.1376953125
2002-01-09,4521.3544921875
2002-01-10,4318.06884765625
2002-01-11,4290.02783203125
2002-01-14,4626.50146484375
2002-01-15,4374.14892578125
2002-01-16,4226.94091796875
2002-01-17,4205.91162109375
2002-01-18,4149.8330078125
2002-01-21,4079.735107421875
2002-01-22,4205.91162109375
2002-01-23,4318.06884765625
2002-01-24,4346.1103515625
2002-01-25,4528.36474609375
2002-01-28,4465.27490234375
2002-01-29,4416.2080078125
2002-01-30,4247.9697265625
2002-01-31,4247.9697265625
2002-02-01,4332.09033203125
2002-02-04,4374.14892578125
2002-02-05,4528.36474609375
2002-02-06,4472.28662109375
2002-02-07,4416.2080078125
2002-02-08,4500.32470703125
2002-02-11,4500.32470703125
2002-02-12,4500.32470703125
2002-02-13,4500.32470703125
2002-02-14,4976.99560546875
2002-02-15,4787.73046875
2002-02-18,4808.75830078125
2002-02-19,4801.74853515625
2002-02-20,4766.69921875
2002-02-21,4738.65966796875
2002-02-22,4675.5732421875
2002-02-25,4654.54248046875
2002-02-26,4724.640625
2002-02-27,4906.8955078125
2002-02-28,4808.75830078125
2002-03-01,4808.75830078125
2002-03-04,4906.8955078125
2002-03-05,5061.1142578125
2002-03-06,5089.1513671875
2002-03-07,4991.01513671875
2002-03-08,4892.8779296875
2002-03-11,4885.86669921875
2002-03-12,4948.955078125
2002-03-13,4878.857421875
2002-03-14,4822.779296875
2002-03-15,4626.50146484375
2002-03-18,4654.54248046875
2002-03-19,4892.8779296875
2002-03-20,4892.8779296875
2002-03-21,4787.73046875
2002-03-22,4913.9052734375
2002-03-25,4766.69921875
2002-03-26,4892.8779296875
2002-03-27,5096.16162109375
2002-03-28,5012.04541015625
2002-03-29,5159.25048828125
2002-04-01,5243.3681640625
2002-04-02,5586.8525390625
2002-04-03,5663.96240234375
2002-04-04,5453.666015625
2002-04-05,5453.666015625
2002-04-08,5173.2724609375
2002-04-09,5173.2724609375
2002-04-10,4991.01513671875
2002-04-11,5040.0830078125
2002-04-12,5173.2724609375
2002-04-15,5397.58544921875
2002-04-16,5453.666015625
2002-04-17,5692.0
2002-04-18,5699.0087890625
2002-04-19,5551.8017578125
2002-04-22,5748.07958984375
2002-04-23,5986.4140625
2002-04-24,6056.51416015625
2002-04-25,5790.1376953125
2002-04-26,5607.8818359375
2002-04-29,5341.50830078125
2002-04-30,5355.52587890625
2002-05-01,5355.52587890625
2002-05-02,5320.47802734375
2002-05-03,5187.29052734375
2002-05-06,4878.857421875
2002-05-07,4934.935546875
2002-05-08,5082.14306640625
2002-05-09,5075.134765625
2002-05-10,4682.58056640625
2002-05-13,4703.611328125
2002-05-14,5019.0537109375
2002-05-15,5271.40771484375
2002-05-16,5187.29052734375
2002-05-17,5362.5380859375
2002-05-20,5187.29052734375
2002-05-21,4991.01513671875
2002-05-22,5187.29052734375
2002-05-23,5047.09423828125
2002-05-24,5131.21142578125
2002-05-27,5068.123046875
2002-05-28,5180.283203125
2002-05-29,5075.134765625
2002-05-30,4976.99560546875
2002-05-31,4794.740234375
2002-06-03,4920.91845703125
2002-06-04,4934.935546875
2002-06-05,4984.00439453125
2002-06-06,4984.00439453125
2002-06-07,4836.798828125
2002-06-10,4906.8955078125
2002-06-11,4906.8955078125
2002-06-12,4934.935546875
2002-06-13,4934.935546875
2002-06-14,5040.0830078125
2002-06-17,5033.07373046875
2002-06-18,5089.1513671875
2002-06-19,4885.86669921875
2002-06-20,4780.7197265625
2002-06-21,4766.69921875
2002-06-24,4752.68017578125
2002-06-25,4745.6708984375
2002-06-26,4332.09033203125
2002-06-27,4388.16650390625
2002-06-28,4612.48388671875
2002-07-01,4612.48388671875
2002-07-02,4731.650390625
2002-07-03,4738.65966796875
2002-07-04,4906.8955078125
2002-07-05,5019.0537109375
2002-07-08,5033.07373046875
2002-07-09,5075.134765625
2002-07-10,4864.83837890625
2002-07-11,4647.53271484375
2002-07-12,4934.935546875
2002-07-15,4948.955078125
2002-07-16,4962.97607421875
2002-07-17,4962.97607421875
2002-07-18,5005.03515625
2002-07-19,4787.73046875
2002-07-22,4626.50146484375
2002-07-23,4836.798828125
2002-07-24,4696.60009765625
2002-07-25,4752.68017578125
2002-07-26,4486.3046875
2002-07-29,4556.4033203125
2002-07-30,4668.56201171875
2002-07-31,4661.5517578125
2002-08-01,4549.39453125
2002-08-02,4479.29541015625
2002-08-05,4332.09033203125
2002-08-06,4205.91162109375
2002-08-07,4374.14892578125
2002-08-08,4395.1767578125
2002-08-09,4472.28662109375
2002-08-12,4444.2451171875
2002-08-13,4549.39453125
2002-08-14,4514.34521484375
2002-08-15,4514.34521484375
2002-08-16,4563.4140625
2002-08-19,4668.56201171875
2002-08-20,4850.81787109375
2002-08-21,4906.8955078125
2002-08-22,4871.84765625
2002-08-23,4871.84765625
2002-08-26,4773.70849609375
2002-08-27,4668.56201171875
2002-08-28,4598.462890625
2002-08-29,4598.462890625
2002-08-30,4640.52099609375
2002-09-02,4766.69921875
2002-09-03,4675.5732421875
2002-09-04,4542.38427734375
2002-09-05,4500.32470703125
2002-09-06,4514.34521484375
2002-09-09,4535.37548828125
2002-09-10,4626.50146484375
2002-09-11,4717.63134765625
2002-09-12,4808.75830078125
2002-09-13,4647.53271484375
2002-09-16,4591.45361328125
2002-09-17,4794.740234375
2002-09-18,4668.56201171875
2002-09-19,4696.60009765625
2002-09-20,4696.60009765625
2002-09-23,4507.3369140625
2002-09-24,4472.28662109375
2002-09-25,4304.048828125
2002-09-26,4402.18701171875
2002-09-27,4339.10107421875
2002-09-30,4184.8818359375
2002-10-01,4170.86279296875
2002-10-02,4198.9013671875
2002-10-03,4198.9013671875
2002-10-04,4290.02783203125
2002-10-07,4149.8330078125
2002-10-08,4205.91162109375
2002-10-09,4170.86279296875
2002-10-10,3834.390380859375
2002-10-11,3834.390380859375
2002-10-14,4037.6728515625
2002-10-15,4205.91162109375
2002-10-16,4276.00927734375
2002-10-17,4311.05908203125
2002-10-18,4577.43359375
2002-10-21,4542.38427734375
2002-10-22,4479.29541015625
2002-10-23,4598.462890625
2002-10-24,4682.58056640625
2002-10-25,4766.69921875
2002-10-28,5061.1142578125
2002-10-29,4948.955078125
2002-10-30,4738.65966796875
2002-10-31,4836.798828125
2002-11-01,4780.7197265625
2002-11-04,5152.2412109375
2002-11-05,5068.123046875
2002-11-06,5124.20068359375
2002-11-07,5138.2216796875
2002-11-08,5040.0830078125
2002-11-11,4892.8779296875
2002-11-12,4857.8271484375
2002-11-13,4892.8779296875
2002-11-14,4766.69921875
2002-11-15,5019.0537109375
2002-11-18,4920.91845703125
2002-11-19,4941.947265625
2002-11-20,5047.09423828125
2002-11-21,5173.2724609375
2002-11-22,5229.3505859375
2002-11-25,5306.4580078125
2002-11-26,5306.4580078125
2002-11-27,5327.4873046875
2002-11-28,5397.58544921875
2002-11-29,5425.62646484375
2002-12-02,5425.62646484375
2002-12-03,5509.74462890625
2002-12-04,5236.3603515625
2002-12-05,5236.3603515625
2002-12-06,5215.3291015625
2002-12-09,5222.341796875
2002-12-10,5110.181640625
2002-12-11,5131.21142578125
2002-12-12,5159.25048828125
2002-12-13,5075.134765625
2002-12-16,4885.86669921875
2002-12-17,4955.9658203125
2002-12-18,5012.04541015625
2002-12-19,5012.04541015625
2002-12-20,5019.0537109375
2002-12-23,4878.857421875
2002-12-24,4801.74853515625
2002-12-25,4801.74853515625
2002-12-26,4759.69091796875
2002-12-27,4710.619140625
2002-12-30,4402.18701171875
2002-12-31,4402.18701171875
2003-01-01,4402.18701171875
2003-01-02,4507.3369140625
2003-01-03,4822.779296875
2003-01-06,4899.88623046875
2003-01-07,4801.74853515625
2003-01-08,4766.69921875
2003-01-09,4528.36474609375
2003-01-10,4542.38427734375
2003-01-13,4689.5908203125
2003-01-14,4605.47216796875
2003-01-15,4542.38427734375
2003-01-16,4626.50146484375
2003-01-17,4493.31591796875
2003-01-20,4486.3046875
2003-01-21,4472.28662109375
2003-01-22,4367.1376953125
2003-01-23,4430.2265625
2003-01-24,4388.16650390625
2003-01-27,4191.892578125
2003-01-28,4304.048828125
2003-01-29,4086.743408203125
2003-01-30,4086.743408203125
2003-01-31,4086.743408203125
2003-02-03,4107.7734375
2003-02-04,4121.7919921875
2003-02-05,4079.735107421875
2003-02-06,3967.57568359375
2003-02-07,3841.39794921875
2003-02-10,3778.309814453125
2003-02-11,3806.349609375
2003-02-12,3925.51708984375
2003-02-13,3806.349609375
2003-02-14,3827.379638671875
2003-02-17,4072.72412109375
2003-02-18,4107.7734375
2003-02-19,4163.8525390625
2003-02-20,4240.96142578125
2003-02-21,4233.94970703125
2003-02-24,4339.10107421875
2003-02-25,4058.705322265625
2003-02-26,3981.59619140625
2003-02-27,3974.584228515625
2003-02-28,3918.5087890625
2003-03-03,4135.8115234375
2003-03-04,3995.617431640625
2003-03-05,3869.43896484375
2003-03-06,3869.43896484375
2003-03-07,3939.53759765625
2003-03-10,4016.64501953125
2003-03-11,4030.66455078125
2003-03-12,4065.713623046875
2003-03-13,4065.713623046875
2003-03-14,4156.84228515625
2003-03-17,4037.6728515625
2003-03-18,4191.892578125
2003-03-19,4149.8330078125
2003-03-20,4367.1376953125
2003-03-21,4416.2080078125
2003-03-24,4381.158203125
2003-03-25,4290.02783203125
2003-03-26,4261.990234375
2003-03-27,4184.8818359375
2003-03-28,4304.048828125
2003-03-31,3981.59619140625
2003-04-01,3981.59619140625
2003-04-02,3911.497314453125
2003-04-03,3911.497314453125
2003-04-04,3974.584228515625
2003-04-07,4191.892578125
2003-04-08,4191.892578125
2003-04-09,4016.64501953125
2003-04-10,4037.6728515625
2003-04-11,3995.617431640625
2003-04-14,4002.62548828125
2003-04-15,4149.8330078125
2003-04-16,4353.11865234375
2003-04-17,4233.94970703125
2003-04-18,4416.2080078125
2003-04-21,4332.09033203125
2003-04-22,4184.8818359375
2003-04-23,4205.91162109375
2003-04-24,4135.8115234375
2003-04-25,4030.66455078125
2003-04-28,3995.617431640625
2003-04-29,4212.92138671875
2003-04-30,4276.00927734375
2003-05-01,4276.00927734375
2003-05-02,4304.048828125
2003-05-05,4304.048828125
2003-05-06,4388.16650390625
2003-05-07,4479.29541015625
2003-05-08,4479.29541015625
2003-05-09,4444.2451171875
2003-05-12,4584.44482421875
2003-05-13,4430.2265625
2003-05-14,4339.10107421875
2003-05-15,4416.2080078125
2003-05-16,4304.048828125
2003-05-19,4219.9306640625
2003-05-20,4297.04052734375
2003-05-21,4261.990234375
2003-05-22,4205.91162109375
2003-05-23,4374.14892578125
2003-05-26,4444.2451171875
2003-05-27,4402.18701171875
2003-05-28,4500.32470703125
2003-05-29,4549.39453125
2003-05-30,4542.38427734375
2003-06-02,4682.58056640625
2003-06-03,4535.37548828125
2003-06-04,4612.48388671875
2003-06-05,4675.5732421875
2003-06-06,4675.5732421875
2003-06-09,4822.779296875
2003-06-10,4822.779296875
2003-06-11,4836.798828125
2003-06-12,4906.8955078125
2003-06-13,4913.9052734375
2003-06-16,4780.7197265625
2003-06-17,5005.03515625
2003-06-18,4962.97607421875
2003-06-19,5187.29052734375
2003-06-20,5103.1728515625
2003-06-23,5005.03515625
2003-06-24,4927.9248046875
2003-06-25,5040.0830078125
2003-06-26,5110.181640625
2003-06-27,5061.1142578125
2003-06-30,4976.99560546875
2003-07-01,5075.134765625
2003-07-02,5201.3095703125
2003-07-03,5355.52587890625
2003-07-04,5383.56787109375
2003-07-07,5411.60546875
2003-07-08,5586.8525390625
2003-07-09,5558.8134765625
2003-07-10,5495.7255859375
2003-07-11,5523.76416015625
2003-07-14,5741.0712890625
2003-07-15,5720.0400390625
2003-07-16,5860.236328125
2003-07-17,5860.236328125
2003-07-18,5663.96240234375
2003-07-21,5706.0205078125
2003-07-22,5776.1171875
2003-07-23,5656.95068359375
2003-07-24,5699.0087890625
2003-07-25,5720.0400390625
2003-07-28,5860.236328125
2003-07-29,5937.34423828125
2003-07-30,5909.30517578125
2003-07-31,5832.19873046875
2003-08-01,5972.39404296875
2003-08-04,5909.30517578125
2003-08-05,6000.43408203125
2003-08-06,5790.1376953125
2003-08-07,5748.07958984375
2003-08-08,5692.0
2003-08-11,5720.0400390625
2003-08-12,5607.8818359375
2003-08-13,5783.12744140625
2003-08-14,5958.37451171875
2003-08-15,5958.37451171875
2003-08-18,5874.255859375
