Date,Close
2008-05-28,168.80377197265625
2008-05-29,158.61734008789062
2008-05-30,154.83380126953125
2008-06-02,159.1994171142578
2008-06-03,162.9829559326172
2008-06-04,160.6546173095703
2008-06-05,162.9829559326172
2008-06-06,167.34857177734375
2008-06-09,163.8851776123047
2008-06-10,165.8933563232422
2008-06-11,163.56503295898438
2008-06-12,158.61734008789062
2008-06-13,160.07254028320312
2008-06-16,160.6546173095703
2008-06-17,159.05389404296875
2008-06-18,158.61734008789062
2008-06-19,159.1994171142578
2008-06-20,158.61734008789062
2008-06-23,155.70692443847656
2008-06-24,155.12484741210938
2008-06-25,154.25172424316406
2008-06-26,153.37860107421875
2008-06-27,146.97569274902344
2008-06-30,146.97569274902344
2008-07-01,144.06529235839844
2008-07-02,144.06529235839844
2008-07-03,144.06529235839844
2008-07-04,146.10256958007812
2008-07-07,148.430908203125
2008-07-08,145.52049255371094
2008-07-09,146.10256958007812
2008-07-10,144.06529235839844
2008-07-11,146.10256958007812
2008-07-14,146.10256958007812
2008-07-15,141.15487670898438
2008-07-16,142.901123046875
2008-07-17,145.52049255371094
2008-07-18,142.61007690429688
2008-07-21,143.19216918945312
2008-07-22,143.7742462158203
2008-07-23,144.06529235839844
2008-07-24,145.52049255371094
2008-07-25,144.06529235839844
2008-07-28,144.06529235839844
2008-07-29,144.06529235839844
2008-07-30,144.06529235839844
2008-07-31,144.06529235839844
2008-08-01,144.06529235839844
2008-08-04,144.06529235839844
2008-08-05,144.06529235839844
2008-08-06,144.06529235839844
2008-08-07,144.06529235839844
2008-08-08,144.06529235839844
2008-08-11,144.06529235839844
2008-08-12,144.06529235839844
2008-08-13,144.06529235839844
2008-08-14,144.06529235839844
2008-08-15,144.06529235839844
2008-08-18,144.06529235839844
2008-08-19,144.06529235839844
2008-08-20,144.06529235839844
2008-08-21,144.06529235839844
2008-08-22,144.06529235839844
2008-08-25,144.64736938476562
2008-08-26,142.61007690429688
2008-08-27,144.06529235839844
2008-08-28,142.61007690429688
2008-08-29,144.06529235839844
2008-09-01,143.19216918945312
2008-09-02,142.61007690429688
2008-09-03,139.69967651367188
2008-09-04,130.96844482421875
2008-09-05,128.0580291748047
2008-09-08,133.8788604736328
2008-09-09,131.55052185058594
2008-09-10,129.51324462890625
2008-09-11,126.60282897949219
2008-09-12,126.60282897949219
2008-09-15,124.27449798583984
2008-09-16,114.08806610107422
2008-09-17,112.92390441894531
2008-09-18,109.14036560058594
2008-09-19,117.87159729003906
2008-09-22,128.64012145996094
2008-09-23,129.51324462890625
2008-09-24,132.42364501953125
2008-09-25,133.0057373046875
2008-09-26,130.38636779785156
2008-09-29,130.38636779785156
2008-09-30,118.74472045898438
2008-10-01,119.3268051147461
2008-10-02,125.14762115478516
2008-10-03,118.74472045898438
2008-10-06,120.7820053100586
2008-10-07,117.87159729003906
2008-10-08,110.59557342529297
2008-10-09,110.59557342529297
2008-10-13,104.19267272949219
2008-10-14,110.59557342529297
2008-10-15,104.19267272949219
2008-10-16,99.53601837158203
2008-10-17,98.3718490600586
2008-10-20,96.04352569580078
2008-10-21,95.17040252685547
2008-10-22,91.67790985107422
2008-10-23,86.73020935058594
2008-10-24,83.8198013305664
2008-10-27,91.53238677978516
2008-10-28,82.9466781616211
2008-10-29,84.40188598632812
2008-10-30,78.14450073242188
2008-10-31,93.13311767578125
2008-11-03,102.44642639160156
2008-11-04,100.40914154052734
2008-11-05,99.53601837158203
2008-11-06,99.68153381347656
2008-11-07,94.58831787109375
2008-11-10,93.13311767578125
2008-11-11,89.34957885742188
2008-11-12,88.18541717529297
2008-11-13,85.85709381103516
2008-11-14,85.85709381103516
2008-11-17,84.40188598632812
2008-11-18,82.9466781616211
2008-11-19,82.9466781616211
2008-11-20,79.45418548583984
2008-11-21,75.23409271240234
2008-11-24,69.84983825683594
2008-11-25,72.46920776367188
2008-11-26,71.30503845214844
2008-11-27,72.76024627685547
2008-11-28,74.2154541015625
2008-12-01,75.96170043945312
2008-12-02,72.76024627685547
2008-12-03,72.76024627685547
2008-12-04,74.79753112792969
2008-12-05,74.5064926147461
2008-12-08,76.54377746582031
2008-12-09,77.12586212158203
2008-12-10,76.8348159790039
2008-12-11,77.99898529052734
2008-12-12,75.08857727050781
2008-12-15,74.5064926147461
2008-12-16,72.76024627685547
2008-12-17,73.05128479003906
2008-12-18,74.5064926147461
2008-12-19,73.63336944580078
2008-12-22,72.17816162109375
2008-12-23,71.88712310791016
2008-12-24,72.17816162109375
2008-12-25,71.30503845214844
2008-12-26,71.30503845214844
2008-12-29,69.55879211425781
2008-12-30,69.55879211425781
2008-12-31,69.55879211425781
2009-01-02,69.55879211425781
2009-01-05,71.59608459472656
2009-01-06,69.84983825683594
2009-01-07,70.72296142578125
2009-01-08,68.6856689453125
2009-01-09,58.208194732666016
2009-01-12,62.86485290527344
2009-01-13,62.57381057739258
2009-01-14,62.57381057739258
2009-01-15,62.57381057739258
2009-01-16,61.11860656738281
2009-01-19,61.40964889526367
2009-01-20,61.700687408447266
2009-01-21,61.11860656738281
2009-02-02,61.700687408447266
2009-02-03,61.991729736328125
2009-02-04,61.991729736328125
2009-02-05,61.700687408447266
2009-02-06,62.28276824951172
2009-02-09,66.06629943847656
2009-02-10,65.19317626953125
2009-02-11,64.32006072998047
2009-02-12,64.02901458740234
2009-02-13,62.86485290527344
2009-02-16,62.86485290527344
2009-02-17,62.86485290527344
2009-02-18,62.86485290527344
2009-02-19,62.86485290527344
2009-02-20,62.86485290527344
2009-02-23,62.86485290527344
2009-02-24,62.86485290527344
2009-02-25,62.86485290527344
2009-02-26,62.86485290527344
2009-02-27,62.86485290527344
2009-03-02,62.86485290527344
2009-03-03,62.86485290527344
2009-03-04,62.86485290527344
2009-03-05,62.86485290527344
2009-03-06,62.86485290527344
2009-03-09,62.86485290527344
2009-03-10,62.86485290527344
2009-03-11,62.86485290527344
2009-03-12,62.86485290527344
2009-03-13,62.86485290527344
2009-03-16,62.86485290527344
2009-03-17,62.86485290527344
2009-03-18,62.86485290527344
2009-03-19,62.86485290527344
2009-03-20,62.86485290527344
2009-03-23,62.86485290527344
2009-03-24,62.86485290527344
2009-03-25,62.86485290527344
2009-03-26,62.86485290527344
2009-03-27,62.86485290527344
2009-03-30,62.86485290527344
2009-03-31,62.86485290527344
2009-04-02,62.86485290527344
2009-04-03,62.86485290527344
2009-04-06,62.86485290527344
2009-04-07,62.86485290527344
2009-04-08,62.86485290527344
2009-04-09,62.86485290527344
2009-04-10,62.86485290527344
2009-04-13,62.86485290527344
2009-04-14,62.86485290527344
2009-04-15,62.86485290527344
2009-04-16,62.86485290527344
2009-04-17,62.86485290527344
2009-04-20,62.86485290527344
2009-04-21,62.86485290527344
2009-04-22,62.86485290527344
2009-04-23,62.86485290527344
2009-04-24,62.86485290527344
2009-04-27,62.86485290527344
2009-04-28,62.86485290527344
2009-04-29,62.86485290527344
2009-04-30,62.86485290527344
2009-05-04,62.86485290527344
2009-05-05,62.86485290527344
2009-05-06,62.86485290527344
2009-05-07,62.86485290527344
2009-05-08,62.86485290527344
2009-05-11,62.86485290527344
2009-05-12,62.86485290527344
2009-05-13,62.86485290527344
2009-05-14,62.86485290527344
2009-05-15,62.86485290527344
2009-05-18,62.86485290527344
2009-05-19,62.86485290527344
2009-05-20,62.86485290527344
2009-05-21,62.86485290527344
2009-05-22,62.86485290527344
2009-05-25,62.86485290527344
2009-05-26,62.86485290527344
2009-05-27,62.86485290527344
2009-06-01,62.86485290527344
2009-06-02,62.86485290527344
2009-06-03,62.86485290527344
2009-06-04,62.86485290527344
2009-06-05,62.86485290527344
2009-06-08,62.86485290527344
2009-06-09,62.86485290527344
2009-06-10,62.86485290527344
2009-06-11,62.86485290527344
2009-06-12,62.86485290527344
2009-06-15,62.86485290527344
2009-06-16,62.86485290527344
2009-06-17,62.86485290527344
2009-06-18,62.86485290527344
2009-06-19,62.86485290527344
2009-06-22,62.86485290527344
2009-06-23,62.86485290527344
2009-06-24,62.86485290527344
2009-06-25,62.86485290527344
2009-06-26,21.803813934326172
2009-06-29,20.834754943847656
2009-06-30,20.07335090637207
2009-07-01,20.419443130493164
2009-07-02,20.14257049560547
2009-07-03,19.831087112426758
2009-07-06,21.215456008911133
2009-07-07,21.00779914855957
2009-07-08,20.903972625732422
2009-07-09,21.2846736907959
2009-07-10,21.180845260620117
2009-07-13,20.523271560668945
2009-07-14,20.696317672729492
2009-07-15,20.730926513671875
2009-07-16,21.07701873779297
2009-07-17,21.042409896850586
2009-07-20,21.31928253173828
2009-07-21,21.146236419677734
2009-07-22,21.250064849853516
2009-07-23,21.457719802856445
2009-07-24,21.146236419677734
2009-07-27,21.250064849853516
2009-07-28,21.31928253173828
2009-07-29,21.11162757873535
2009-07-30,20.903972625732422
2009-07-31,20.973190307617188
2009-08-03,21.31928253173828
2009-08-04,20.903972625732422
2009-08-05,20.66170883178711
2009-08-06,20.419443130493164
2009-08-07,20.419443130493164
2009-08-10,20.557880401611328
2009-08-11,20.557880401611328
2009-08-12,20.696317672729492
2009-08-13,20.696317672729492
2009-08-14,21.00779914855957
2009-08-17,20.938581466674805
2009-08-18,20.211788177490234
2009-08-19,20.14257049560547
2009-08-20,19.45038414001465
2009-08-21,19.24272918701172
2009-08-24,19.623430252075195
2009-08-25,19.381166458129883
2009-08-26,18.896636962890625
2009-08-27,18.688982009887695
2009-08-28,18.51593589782715
2009-08-31,18.3428897857666
2009-09-01,18.82741928100586
2009-09-02,18.93124771118164
2009-09-03,20.004133224487305
2009-09-04,19.934913635253906
2009-09-07,20.557880401611328
2009-09-08,20.315616607666016
2009-09-09,19.96952247619629
2009-09-10,19.519603729248047
2009-09-11,19.796476364135742
2009-09-14,20.14257049560547
2009-09-15,20.004133224487305
2009-09-16,20.07335090637207
2009-09-17,20.557880401611328
2009-09-18,21.976858139038086
2009-09-21,23.499664306640625
2009-09-22,23.984193801879883
2009-09-23,23.188182830810547
2009-09-24,23.8803653717041
2009-09-25,23.257400512695312
2009-09-28,22.21912384033203
2009-09-29,22.184513092041016
2009-09-30,23.707319259643555
2009-10-01,23.603492736816406
2009-10-02,22.84208869934082
2009-10-05,22.91130828857422
2009-10-06,22.91130828857422
2009-10-07,22.703651428222656
2009-10-08,23.326618194580078
2009-10-09,23.257400512695312
2009-10-12,23.63810157775879
2009-10-13,23.326618194580078
2009-10-14,23.188182830810547
2009-10-15,23.395837783813477
2009-10-16,23.63810157775879
2009-10-19,23.465055465698242
2009-10-20,25.09168815612793
2009-10-21,26.8221492767334
2009-10-22,26.30301284790039
2009-10-23,25.853092193603516
2009-10-26,26.30301284790039
2009-10-27,25.749263763427734
2009-10-28,25.29934310913086
2009-10-29,24.08802032470703
2009-10-30,23.534273147583008
2009-11-02,23.257400512695312
2009-11-03,24.018802642822266
2009-11-04,24.05341148376465
2009-11-05,24.36489486694336
2009-11-06,24.08802032470703
2009-11-09,23.84575653076172
2009-11-10,23.914974212646484
2009-11-11,24.74559783935547
2009-11-12,24.503332138061523
2009-11-13,24.503332138061523
2009-11-16,24.710987091064453
2009-11-17,24.122631072998047
2009-11-18,24.434114456176758
2009-11-19,24.226457595825195
2009-11-20,24.226457595825195
2009-11-23,24.15723991394043
2009-11-24,24.36489486694336
2009-11-25,26.060747146606445
2009-11-26,26.060747146606445
2009-11-27,26.09535789489746
2009-11-30,26.787540435791016
2009-12-01,26.30301284790039
2009-12-02,26.026138305664062
2009-12-03,25.68004608154297
2009-12-04,26.51066780090332
2009-12-07,26.30301284790039
2009-12-08,26.30301284790039
2009-12-09,27.272069931030273
2009-12-10,26.64910316467285
2009-12-11,26.787540435791016
2009-12-14,26.856760025024414
2009-12-15,28.725658416748047
2009-12-16,28.17190933227539
2009-12-17,28.621829986572266
2009-12-18,28.275737762451172
2009-12-21,28.898704528808594
2009-12-22,29.833152770996094
2009-12-23,29.625497817993164
2009-12-24,29.556278228759766
2009-12-25,28.933313369750977
2009-12-28,28.725658416748047
2009-12-29,28.621829986572266
2009-12-30,29.106359481811523
2009-12-31,28.96792221069336
2010-01-04,28.4833927154541
2010-01-05,27.5489444732666
2010-01-06,27.5489444732666
2010-01-07,28.102691650390625
2010-01-08,29.314014434814453
2010-01-11,30.179244995117188
2010-01-12,30.456119537353516
2010-01-13,30.59455680847168
2010-01-14,32.705718994140625
2010-01-15,33.0172004699707
2010-01-18,33.224857330322266
2010-01-19,31.736661911010742
2010-01-20,32.46345520019531
2010-01-21,33.086421966552734
2010-01-22,31.909706115722656
2010-01-25,31.909706115722656
2010-01-26,29.314014434814453
2010-01-27,29.07175064086914
2010-01-28,29.487060546875
2010-01-29,29.037141799926758
2010-02-01,28.691049575805664
2010-02-02,28.033472061157227
2010-02-03,29.971590042114258
2010-02-04,29.833152770996094
2010-02-05,28.518003463745117
2010-02-08,30.352291107177734
2010-02-09,30.73299217224121
2010-02-10,30.456119537353516
2010-02-22,30.663774490356445
2010-02-23,32.25579833984375
2010-02-24,34.50539779663086
2010-02-25,34.74766159057617
2010-02-26,35.78593826293945
2010-03-01,35.78593826293945
2010-03-02,35.78593826293945
2010-03-03,37.37796401977539
2010-03-04,37.37796401977539
2010-03-05,37.10108947753906
2010-03-08,36.270469665527344
2010-03-09,36.33968734741211
2010-03-10,35.64750289916992
2010-03-11,36.06281280517578
2010-03-12,35.30141067504883
2010-03-15,36.270469665527344
2010-03-16,36.408905029296875
2010-03-17,36.6857795715332
2010-03-18,36.6857795715332
2010-03-19,36.6857795715332
2010-03-22,38.41624069213867
2010-03-23,37.308746337890625
2010-03-24,37.37796401977539
2010-03-25,36.75499725341797
2010-03-26,36.6857795715332
2010-03-29,39.246864318847656
2010-03-30,39.10842514038086
2010-03-31,39.039207458496094
2010-04-01,41.04654312133789
2010-04-02,40.63123321533203
2010-04-06,43.46918869018555
2010-04-07,45.82261657714844
2010-04-08,46.72245788574219
2010-04-09,45.13043212890625
2010-04-12,47.068546295166016
2010-04-13,46.44558334350586
2010-04-14,46.030269622802734
2010-04-15,46.030269622802734
2010-04-16,46.44558334350586
2010-04-19,43.261531829833984
2010-04-20,43.39997100830078
2010-04-21,46.030269622802734
2010-04-22,46.930110931396484
2010-04-23,47.69151306152344
2010-04-26,49.145103454589844
2010-04-27,46.99932861328125
2010-04-28,50.25259780883789
2010-04-29,52.467586517333984
2010-04-30,51.5677490234375
2010-05-03,50.80634689331055
2010-05-04,49.9065055847168
2010-05-05,49.145103454589844
2010-05-06,48.59135437011719
2010-05-07,49.49119567871094
2010-05-10,51.08321762084961
2010-05-11,50.04494094848633
2010-05-12,48.79901123046875
2010-05-13,49.35275650024414
2010-05-14,50.66790771484375
2010-05-17,49.5604133605957
2010-05-18,49.5604133605957
2010-05-19,49.9065055847168
2010-05-20,48.93744659423828
2010-05-21,45.8918342590332
2010-05-24,45.54574203491211
2010-05-25,42.3616943359375
2010-05-26,44.3690299987793
2010-05-27,46.2379264831543
2010-05-28,46.514801025390625
2010-05-31,47.41463851928711
2010-06-01,47.48386001586914
2010-06-02,46.30714416503906
2010-06-03,46.86089324951172
2010-06-04,48.31447982788086
2010-06-07,47.13776779174805
2010-06-08,49.145103454589844
2010-06-09,48.45291519165039
2010-06-10,49.145103454589844
2010-06-11,49.49119567871094
2010-06-14,49.145103454589844
2010-06-15,48.59135437011719
2010-06-17,48.17604446411133
2010-06-18,48.66057205200195
2010-06-21,48.66057205200195
2010-06-22,49.698848724365234
2010-06-23,50.183380126953125
2010-06-24,50.25259780883789
2010-06-25,49.62963104248047
2010-06-28,48.79901123046875
2010-06-29,47.899169921875
2010-06-30,46.653236389160156
2010-07-01,46.930110931396484
2010-07-02,47.76073455810547
2010-07-05,48.45291519165039
2010-07-06,49.5604133605957
2010-07-07,49.97572326660156
2010-07-08,49.00666427612305
2010-07-09,49.283538818359375
2010-07-12,49.62963104248047
2010-07-13,51.39885330200195
2010-07-14,51.045841217041016
2010-07-15,51.25764846801758
2010-07-16,50.339813232421875
2010-07-19,50.55162048339844
2010-07-20,50.69282531738281
2010-07-21,54.22296905517578
2010-07-22,56.3410530090332
2010-07-23,56.48225784301758
2010-07-26,55.140804290771484
2010-07-27,57.18828582763672
2010-07-28,57.18828582763672
2010-07-29,57.47069549560547
2010-07-30,56.976478576660156
2010-08-02,57.258888244628906
2010-08-03,56.976478576660156
2010-08-04,57.89431381225586
2010-08-05,55.988037109375
2010-08-06,55.846832275390625
2010-08-09,55.63502502441406
2010-08-10,55.28200912475586
2010-08-11,56.270450592041016
2010-08-12,57.753108978271484
2010-08-13,57.89431381225586
2010-08-16,58.176727294921875
2010-08-17,57.258888244628906
2010-08-18,57.047080993652344
2010-08-19,56.83527374267578
2010-08-20,56.83527374267578
2010-08-23,55.77622985839844
2010-08-24,54.99959945678711
2010-08-25,54.57598114013672
2010-08-26,54.29357147216797
2010-08-27,54.152366638183594
2010-08-30,53.940555572509766
2010-08-31,50.97523880004883
2010-09-01,51.68126678466797
2010-09-02,51.61066436767578
2010-09-03,52.66970443725586
2010-09-06,53.30513000488281
2010-09-07,55.0702018737793
2010-09-08,54.78778839111328
2010-09-09,53.58754348754883
2010-09-10,53.658145904541016
2010-09-13,54.01115798950195
2010-09-14,54.08176040649414
2010-09-15,54.50537872314453
2010-09-16,53.09332275390625
2010-09-17,53.16392517089844
2010-09-20,52.66970443725586
2010-09-21,52.952117919921875
2010-09-23,52.952117919921875
2010-09-24,52.246089935302734
2010-09-27,51.39885330200195
2010-09-28,52.104881286621094
2010-09-29,52.38729476928711
2010-09-30,52.034278869628906
2010-10-01,51.68126678466797
2010-10-04,50.339813232421875
2010-10-05,50.26921081542969
2010-10-06,53.7287483215332
2010-10-07,54.364173889160156
2010-10-08,54.364173889160156
2010-10-11,54.08176040649414
2010-10-12,53.658145904541016
2010-10-13,55.4232177734375
2010-10-14,56.69406509399414
2010-10-15,55.91743469238281
2010-10-18,55.564422607421875
2010-10-19,55.35261154174805
2010-10-20,55.77622985839844
2010-10-21,54.858394622802734
2010-10-22,55.28200912475586
2010-10-25,57.11768341064453
2010-10-26,61.071441650390625
2010-10-27,65.30760955810547
2010-10-28,64.95459747314453
2010-10-29,66.01364135742188
2010-11-01,70.60282135009766
2010-11-02,69.54377746582031
2010-11-03,69.68498229980469
2010-11-04,70.60282135009766
2010-11-05,75.5450210571289
2010-11-08,75.89803314208984
2010-11-09,74.8389892578125
2010-11-10,76.25104522705078
2010-11-11,81.54625701904297
2010-11-12,79.07516479492188
2010-11-15,73.77995300292969
2010-11-16,74.8389892578125
2010-11-17,75.5450210571289
2010-11-18,74.48597717285156
2010-11-19,77.66310119628906
2010-11-22,77.31008911132812
2010-11-23,76.60406494140625
2010-11-24,76.60406494140625
2010-11-25,80.8402328491211
2010-11-26,84.0173568725586
2010-11-29,84.37037658691406
2010-11-30,86.84146881103516
2010-12-01,92.84271240234375
2010-12-02,98.13792419433594
2010-12-03,98.13792419433594
2010-12-06,98.13792419433594
2010-12-07,93.54873657226562
2010-12-08,99.19696807861328
2010-12-09,96.72586822509766
2010-12-10,94.25476837158203
2010-12-13,95.31381225585938
2010-12-14,95.31381225585938
2010-12-15,93.19572448730469
2010-12-16,93.54873657226562
2010-12-17,96.01983642578125
2010-12-20,102.02108001708984
2010-12-21,101.31504821777344
2010-12-22,108.37533569335938
2010-12-23,107.66930389404297
2010-12-24,108.37533569335938
2010-12-27,107.31629180908203
2010-12-28,108.72834777832031
2010-12-29,103.08012390136719
2010-12-30,104.49217987060547
2010-12-31,106.61026000976562
2011-01-03,100.9620361328125
2011-01-04,103.78614807128906
2011-01-05,104.8451919555664
2011-01-06,104.13916778564453
2011-01-07,103.43313598632812
2011-01-10,100.60902404785156
2011-01-11,100.2560043334961
2011-01-12,102.37409210205078
2011-01-13,100.9620361328125
2011-01-14,106.25724792480469
2011-01-17,104.13916778564453
2011-01-18,103.43313598632812
2011-01-19,105.55122375488281
2011-01-20,108.72834777832031
2011-01-21,107.31629180908203
2011-01-24,104.8451919555664
2011-01-25,103.08012390136719
2011-01-26,104.13916778564453
2011-01-27,106.9632797241211
2011-01-28,108.0223159790039
2011-02-08,109.43437194824219
2011-02-09,110.49341583251953
2011-02-10,111.55245971679688
2011-02-11,111.55245971679688
2011-02-14,118.25972747802734
2011-02-15,123.55493927001953
2011-02-16,124.26097106933594
2011-02-17,122.84891510009766
2011-02-18,124.26097106933594
2011-02-21,132.3802947998047
2011-02-22,134.8513946533203
2011-02-23,125.67302703857422
2011-02-24,123.55493927001953
2011-02-25,130.61521911621094
2011-03-01,130.61521911621094
2011-03-02,127.79110717773438
2011-03-03,131.3212432861328
2011-03-04,129.2031707763672
2011-03-07,134.14537048339844
2011-03-08,137.32249450683594
2011-03-09,135.20440673828125
2011-03-10,133.79234313964844
2011-03-11,134.14537048339844
2011-03-14,137.67550659179688
2011-03-15,133.79234313964844
2011-03-16,136.969482421875
2011-03-17,135.5574188232422
2011-03-18,136.26344299316406
2011-03-21,135.5574188232422
2011-03-22,135.20440673828125
2011-03-23,133.79234313964844
2011-03-24,129.2031707763672
2011-03-25,128.1441192626953
2011-03-28,130.26220703125
2011-03-29,130.61521911621094
2011-03-30,133.4393310546875
2011-03-31,132.73330688476562
2011-04-01,135.91043090820312
2011-04-06,137.32249450683594
2011-04-07,138.38153076171875
2011-04-08,141.2056427001953
2011-04-11,151.0900421142578
2011-04-12,149.677978515625
2011-04-13,156.73826599121094
2011-04-14,158.15032958984375
2011-04-15,151.0900421142578
2011-04-18,154.62017822265625
2011-04-19,157.79730224609375
2011-04-20,168.74075317382812
2011-04-21,171.91787719726562
2011-04-22,171.91787719726562
2011-04-25,174.38897705078125
2011-04-26,172.27088928222656
2011-04-27,182.86131286621094
2011-04-28,195.56982421875
2011-04-29,201.21804809570312
2011-05-03,211.10244750976562
2011-05-04,225.57601928710938
2011-05-05,239.34356689453125
2011-05-06,222.7519073486328
2011-05-09,207.2192840576172
2011-05-10,199.8059844970703
2011-05-11,210.3964080810547
2011-05-12,218.86874389648438
2011-05-13,203.68914794921875
2011-05-16,199.09996032714844
2011-05-17,201.21804809570312
2011-05-18,196.98187255859375
2011-05-19,199.45297241210938
2011-05-20,208.63134765625
2011-05-23,211.45545959472656
2011-05-24,202.63009643554688
2011-05-25,201.21804809570312
2011-05-26,206.86627197265625
2011-05-27,213.9265594482422
2011-05-30,215.33860778808594
2011-05-31,218.1627197265625
2011-06-01,225.9290313720703
2011-06-02,226.28204345703125
2011-06-03,229.81219482421875
2011-06-07,220.98683166503906
2011-06-08,228.40013122558594
2011-06-09,229.1061553955078
2011-06-10,220.2808074951172
2011-06-13,205.1011962890625
2011-06-14,216.0446319580078
2011-06-15,205.1011962890625
2011-06-16,196.98187255859375
2011-06-17,196.27584838867188
2011-06-20,182.86131286621094
2011-06-21,188.862548828125
2011-06-22,194.86378479003906
2011-06-23,190.9806365966797
2011-06-24,189.21556091308594
2011-06-27,194.1577606201172
2011-06-28,190.62762451171875
2011-06-29,195.56982421875
2011-06-30,196.98187255859375
2011-07-01,210.74942016601562
2011-07-04,213.22052001953125
2011-07-05,219.5747833251953
2011-07-06,224.8699951171875
2011-07-07,222.39889526367188
2011-07-08,225.22300720214844
2011-07-11,226.6350555419922
2011-07-12,217.45669555664062
2011-07-13,222.39889526367188
2011-07-14,216.75067138671875
2011-07-15,219.92779541015625
2011-07-18,216.75067138671875
2011-07-19,225.57601928710938
2011-07-20,225.57601928710938
2011-07-21,240.04959106445312
2011-07-22,254.87619018554688
2011-07-25,247.10987854003906
2011-07-26,264.4075622558594
2011-07-27,279.5871887207031
2011-07-28,272.7033996582031
2011-07-29,253.7959747314453
2011-08-01,271.2489929199219
2011-08-02,268.34014892578125
2011-08-03,258.5228271484375
2011-08-04,245.79666137695312
2011-08-05,228.70726013183594
2011-08-08,214.52667236328125
2011-08-09,229.43446350097656
2011-08-10,245.4330596923828
2011-08-11,246.1602783203125
2011-08-12,242.88783264160156
2011-08-15,259.6136474609375
2011-08-16,263.9768981933594
2011-08-17,247.97830200195312
2011-08-18,254.52317810058594
2011-08-19,236.70655822753906
2011-08-22,220.34434509277344
2011-08-23,223.25318908691406
2011-08-24,217.07191467285156
2011-08-25,206.52737426757812
2011-08-26,206.1637725830078
2011-08-29,213.072265625
2011-08-30,222.16236877441406
2011-08-31,216.7082977294922
2011-09-01,223.25318908691406
2011-09-02,228.34364318847656
2011-09-05,236.70655822753906
2011-09-06,220.34434509277344
2011-09-07,218.5263214111328
2011-09-08,218.1627197265625
2011-09-09,210.890625
2011-09-13,197.0736541748047
2011-09-14,184.7111053466797
2011-09-15,182.52947998046875
2011-09-16,195.25563049316406
2011-09-19,183.6202850341797
2011-09-20,185.8019256591797
2011-09-21,181.80227661132812
2011-09-22,169.07611083984375
2011-09-23,157.44076538085938
2011-09-26,146.53262329101562
2011-09-27,155.62274169921875
2011-09-28,161.07681274414062
2011-09-29,160.34959411621094
2011-09-30,154.16831970214844
